GCAM_region_ID,Land_Type,GLU,soil_c,veg_c,mature age
8,UrbanLand,GLU010,5.8,0.3,1
8,UrbanLand,GLU015,5.8,0.3,1
8,UrbanLand,GLU019,5.8,0.3,1
8,UrbanLand,GLU023,5.8,0.3,1
8,UrbanLand,GLU027,5.8,0.3,1
8,UrbanLand,GLU034,5.8,0.3,1
8,UrbanLand,GLU040,5.8,0.3,1
8,UrbanLand,GLU223,5.8,0.3,1
8,UrbanLand,GLU227,5.8,0.3,1
8,UrbanLand,GLU229,5.8,0.3,1
8,UrbanLand,GLU232,5.8,0.3,1
9,UrbanLand,GLU101,5.8,0.3,1
9,UrbanLand,GLU111,5.8,0.3,1
9,UrbanLand,GLU133,5.8,0.3,1
9,UrbanLand,GLU135,5.8,0.3,1
9,UrbanLand,GLU143,5.8,0.3,1
9,UrbanLand,GLU157,5.8,0.3,1
10,UrbanLand,GLU018,5.8,0.3,1
10,UrbanLand,GLU042,5.8,0.3,1
10,UrbanLand,GLU043,5.8,0.3,1
10,UrbanLand,GLU045,5.8,0.3,1
10,UrbanLand,GLU047,5.8,0.3,1
10,UrbanLand,GLU048,5.8,0.3,1
10,UrbanLand,GLU056,5.8,0.3,1
10,UrbanLand,GLU058,5.8,0.3,1
10,UrbanLand,GLU068,5.8,0.3,1
10,UrbanLand,GLU070,5.8,0.3,1
10,UrbanLand,GLU072,5.8,0.3,1
10,UrbanLand,GLU076,5.8,0.3,1
10,UrbanLand,GLU038,5.8,0.3,1
10,UrbanLand,GLU052,5.8,0.3,1
10,UrbanLand,GLU085,5.8,0.3,1
11,UrbanLand,GLU037,5.8,0.3,1
11,UrbanLand,GLU042,5.8,0.3,1
11,UrbanLand,GLU043,5.8,0.3,1
11,UrbanLand,GLU056,5.8,0.3,1
11,UrbanLand,GLU066,5.8,0.3,1
11,UrbanLand,GLU068,5.8,0.3,1
11,UrbanLand,GLU077,5.8,0.3,1
11,UrbanLand,GLU078,5.8,0.3,1
11,UrbanLand,GLU079,5.8,0.3,1
11,UrbanLand,GLU085,5.8,0.3,1
11,UrbanLand,GLU106,5.8,0.3,1
11,UrbanLand,GLU108,5.8,0.3,1
11,UrbanLand,GLU109,5.8,0.3,1
11,UrbanLand,GLU110,5.8,0.3,1
11,UrbanLand,GLU112,5.8,0.3,1
11,UrbanLand,GLU124,5.8,0.3,1
11,UrbanLand,GLU125,5.8,0.3,1
11,UrbanLand,GLU127,5.8,0.3,1
11,UrbanLand,GLU137,5.8,0.3,1
11,UrbanLand,GLU058,5.8,0.3,1
11,UrbanLand,GLU089,5.8,0.3,1
11,UrbanLand,GLU092,5.8,0.3,1
11,UrbanLand,GLU076,5.8,0.3,1
12,UrbanLand,GLU020,5.8,0.3,1
12,UrbanLand,GLU021,5.8,0.3,1
12,UrbanLand,GLU022,5.8,0.3,1
12,UrbanLand,GLU025,5.8,0.3,1
12,UrbanLand,GLU029,5.8,0.3,1
12,UrbanLand,GLU030,5.8,0.3,1
12,UrbanLand,GLU031,5.8,0.3,1
12,UrbanLand,GLU033,5.8,0.3,1
12,UrbanLand,GLU035,5.8,0.3,1
12,UrbanLand,GLU049,5.8,0.3,1
12,UrbanLand,GLU054,5.8,0.3,1
12,UrbanLand,GLU055,5.8,0.3,1
12,UrbanLand,GLU075,5.8,0.3,1
13,UrbanLand,GLU008,5.8,0.3,1
13,UrbanLand,GLU012,5.8,0.3,1
13,UrbanLand,GLU013,5.8,0.3,1
13,UrbanLand,GLU016,5.8,0.3,1
13,UrbanLand,GLU017,5.8,0.3,1
13,UrbanLand,GLU021,5.8,0.3,1
13,UrbanLand,GLU024,5.8,0.3,1
13,UrbanLand,GLU026,5.8,0.3,1
13,UrbanLand,GLU028,5.8,0.3,1
13,UrbanLand,GLU029,5.8,0.3,1
13,UrbanLand,GLU031,5.8,0.3,1
13,UrbanLand,GLU032,5.8,0.3,1
13,UrbanLand,GLU036,5.8,0.3,1
13,UrbanLand,GLU041,5.8,0.3,1
13,UrbanLand,GLU044,5.8,0.3,1
13,UrbanLand,GLU046,5.8,0.3,1
13,UrbanLand,GLU050,5.8,0.3,1
13,UrbanLand,GLU054,5.8,0.3,1
13,UrbanLand,GLU055,5.8,0.3,1
13,UrbanLand,GLU057,5.8,0.3,1
13,UrbanLand,GLU059,5.8,0.3,1
13,UrbanLand,GLU060,5.8,0.3,1
13,UrbanLand,GLU061,5.8,0.3,1
13,UrbanLand,GLU062,5.8,0.3,1
13,UrbanLand,GLU063,5.8,0.3,1
13,UrbanLand,GLU064,5.8,0.3,1
13,UrbanLand,GLU067,5.8,0.3,1
13,UrbanLand,GLU069,5.8,0.3,1
13,UrbanLand,GLU071,5.8,0.3,1
13,UrbanLand,GLU073,5.8,0.3,1
13,UrbanLand,GLU074,5.8,0.3,1
13,UrbanLand,GLU081,5.8,0.3,1
13,UrbanLand,GLU083,5.8,0.3,1
13,UrbanLand,GLU001,5.8,0.3,1
13,UrbanLand,GLU215,5.8,0.3,1
13,UrbanLand,GLU086,5.8,0.3,1
13,UrbanLand,GLU075,5.8,0.3,1
14,UrbanLand,GLU017,5.8,0.3,1
14,UrbanLand,GLU025,5.8,0.3,1
14,UrbanLand,GLU030,5.8,0.3,1
14,UrbanLand,GLU035,5.8,0.3,1
14,UrbanLand,GLU039,5.8,0.3,1
14,UrbanLand,GLU047,5.8,0.3,1
14,UrbanLand,GLU049,5.8,0.3,1
14,UrbanLand,GLU053,5.8,0.3,1
14,UrbanLand,GLU054,5.8,0.3,1
15,UrbanLand,GLU054,5.8,0.3,1
15,UrbanLand,GLU055,5.8,0.3,1
15,UrbanLand,GLU070,5.8,0.3,1
15,UrbanLand,GLU072,5.8,0.3,1
15,UrbanLand,GLU075,5.8,0.3,1
15,UrbanLand,GLU084,5.8,0.3,1
15,UrbanLand,GLU099,5.8,0.3,1
16,UrbanLand,GLU008,5.8,0.3,1
16,UrbanLand,GLU011,5.8,0.3,1
16,UrbanLand,GLU012,5.8,0.3,1
16,UrbanLand,GLU032,5.8,0.3,1
16,UrbanLand,GLU054,5.8,0.3,1
16,UrbanLand,GLU057,5.8,0.3,1
16,UrbanLand,GLU062,5.8,0.3,1
16,UrbanLand,GLU001,5.8,0.3,1
17,UrbanLand,GLU089,5.8,0.3,1
17,UrbanLand,GLU107,5.8,0.3,1
17,UrbanLand,GLU110,5.8,0.3,1
17,UrbanLand,GLU113,5.8,0.3,1
17,UrbanLand,GLU116,5.8,0.3,1
17,UrbanLand,GLU117,5.8,0.3,1
17,UrbanLand,GLU118,5.8,0.3,1
17,UrbanLand,GLU120,5.8,0.3,1
17,UrbanLand,GLU122,5.8,0.3,1
17,UrbanLand,GLU123,5.8,0.3,1
17,UrbanLand,GLU128,5.8,0.3,1
17,UrbanLand,GLU129,5.8,0.3,1
17,UrbanLand,GLU137,5.8,0.3,1
17,UrbanLand,GLU140,5.8,0.3,1
17,UrbanLand,GLU141,5.8,0.3,1
17,UrbanLand,GLU145,5.8,0.3,1
17,UrbanLand,GLU147,5.8,0.3,1
17,UrbanLand,GLU153,5.8,0.3,1
17,UrbanLand,GLU155,5.8,0.3,1
17,UrbanLand,GLU235,5.8,0.3,1
18,UrbanLand,GLU158,5.8,0.3,1
18,UrbanLand,GLU159,5.8,0.3,1
18,UrbanLand,GLU163,5.8,0.3,1
18,UrbanLand,GLU164,5.8,0.3,1
18,UrbanLand,GLU165,5.8,0.3,1
18,UrbanLand,GLU167,5.8,0.3,1
18,UrbanLand,GLU175,5.8,0.3,1
18,UrbanLand,GLU178,5.8,0.3,1
18,UrbanLand,GLU181,5.8,0.3,1
19,UrbanLand,GLU051,5.8,0.3,1
19,UrbanLand,GLU103,5.8,0.3,1
20,UrbanLand,GLU091,5.8,0.3,1
20,UrbanLand,GLU096,5.8,0.3,1
20,UrbanLand,GLU105,5.8,0.3,1
20,UrbanLand,GLU111,5.8,0.3,1
20,UrbanLand,GLU114,5.8,0.3,1
20,UrbanLand,GLU115,5.8,0.3,1
20,UrbanLand,GLU130,5.8,0.3,1
20,UrbanLand,GLU131,5.8,0.3,1
20,UrbanLand,GLU132,5.8,0.3,1
20,UrbanLand,GLU133,5.8,0.3,1
20,UrbanLand,GLU134,5.8,0.3,1
20,UrbanLand,GLU135,5.8,0.3,1
20,UrbanLand,GLU136,5.8,0.3,1
20,UrbanLand,GLU217,5.8,0.3,1
20,UrbanLand,GLU221,5.8,0.3,1
20,UrbanLand,GLU231,5.8,0.3,1
21,UrbanLand,GLU052,5.8,0.3,1
21,UrbanLand,GLU072,5.8,0.3,1
21,UrbanLand,GLU082,5.8,0.3,1
21,UrbanLand,GLU084,5.8,0.3,1
21,UrbanLand,GLU093,5.8,0.3,1
21,UrbanLand,GLU094,5.8,0.3,1
21,UrbanLand,GLU075,5.8,0.3,1
21,UrbanLand,GLU088,5.8,0.3,1
21,UrbanLand,GLU090,5.8,0.3,1
21,UrbanLand,GLU095,5.8,0.3,1
21,UrbanLand,GLU097,5.8,0.3,1
21,UrbanLand,GLU098,5.8,0.3,1
21,UrbanLand,GLU099,5.8,0.3,1
21,UrbanLand,GLU102,5.8,0.3,1
21,UrbanLand,GLU104,5.8,0.3,1
21,UrbanLand,GLU100,5.8,0.3,1
22,UrbanLand,GLU089,5.8,0.3,1
22,UrbanLand,GLU085,5.8,0.3,1
22,UrbanLand,GLU104,5.8,0.3,1
22,UrbanLand,GLU058,5.8,0.3,1
22,UrbanLand,GLU097,5.8,0.3,1
22,UrbanLand,GLU102,5.8,0.3,1
22,UrbanLand,GLU107,5.8,0.3,1
23,UrbanLand,GLU003,5.8,0.3,1
23,UrbanLand,GLU004,5.8,0.3,1
23,UrbanLand,GLU005,5.8,0.3,1
23,UrbanLand,GLU006,5.8,0.3,1
23,UrbanLand,GLU008,5.8,0.3,1
23,UrbanLand,GLU009,5.8,0.3,1
23,UrbanLand,GLU013,5.8,0.3,1
23,UrbanLand,GLU014,5.8,0.3,1
23,UrbanLand,GLU017,5.8,0.3,1
23,UrbanLand,GLU018,5.8,0.3,1
23,UrbanLand,GLU020,5.8,0.3,1
23,UrbanLand,GLU022,5.8,0.3,1
23,UrbanLand,GLU025,5.8,0.3,1
23,UrbanLand,GLU033,5.8,0.3,1
23,UrbanLand,GLU035,5.8,0.3,1
23,UrbanLand,GLU037,5.8,0.3,1
23,UrbanLand,GLU038,5.8,0.3,1
23,UrbanLand,GLU039,5.8,0.3,1
23,UrbanLand,GLU042,5.8,0.3,1
23,UrbanLand,GLU043,5.8,0.3,1
23,UrbanLand,GLU045,5.8,0.3,1
23,UrbanLand,GLU047,5.8,0.3,1
23,UrbanLand,GLU048,5.8,0.3,1
23,UrbanLand,GLU053,5.8,0.3,1
23,UrbanLand,GLU056,5.8,0.3,1
23,UrbanLand,GLU070,5.8,0.3,1
23,UrbanLand,GLU072,5.8,0.3,1
23,UrbanLand,GLU076,5.8,0.3,1
23,UrbanLand,GLU001,5.8,0.3,1
24,UrbanLand,GLU194,5.8,0.3,1
24,UrbanLand,GLU198,5.8,0.3,1
24,UrbanLand,GLU199,5.8,0.3,1
24,UrbanLand,GLU204,5.8,0.3,1
24,UrbanLand,GLU196,5.8,0.3,1
25,UrbanLand,GLU143,5.8,0.3,1
25,UrbanLand,GLU156,5.8,0.3,1
25,UrbanLand,GLU161,5.8,0.3,1
25,UrbanLand,GLU166,5.8,0.3,1
25,UrbanLand,GLU168,5.8,0.3,1
26,UrbanLand,GLU157,5.8,0.3,1
26,UrbanLand,GLU168,5.8,0.3,1
26,UrbanLand,GLU169,5.8,0.3,1
26,UrbanLand,GLU180,5.8,0.3,1
26,UrbanLand,GLU200,5.8,0.3,1
26,UrbanLand,GLU206,5.8,0.3,1
26,UrbanLand,GLU207,5.8,0.3,1
26,UrbanLand,GLU213,5.8,0.3,1
26,UrbanLand,GLU215,5.8,0.3,1
26,UrbanLand,GLU195,5.8,0.3,1
26,UrbanLand,GLU212,5.8,0.3,1
26,UrbanLand,GLU205,5.8,0.3,1
27,UrbanLand,GLU058,5.8,0.3,1
27,UrbanLand,GLU110,5.8,0.3,1
27,UrbanLand,GLU116,5.8,0.3,1
27,UrbanLand,GLU154,5.8,0.3,1
27,UrbanLand,GLU052,5.8,0.3,1
27,UrbanLand,GLU089,5.8,0.3,1
27,UrbanLand,GLU090,5.8,0.3,1
27,UrbanLand,GLU097,5.8,0.3,1
27,UrbanLand,GLU102,5.8,0.3,1
28,UrbanLand,GLU065,5.8,0.3,1
29,UrbanLand,GLU037,5.8,0.3,1
29,UrbanLand,GLU065,5.8,0.3,1
29,UrbanLand,GLU066,5.8,0.3,1
29,UrbanLand,GLU108,5.8,0.3,1
29,UrbanLand,GLU109,5.8,0.3,1
29,UrbanLand,GLU110,5.8,0.3,1
29,UrbanLand,GLU112,5.8,0.3,1
29,UrbanLand,GLU116,5.8,0.3,1
29,UrbanLand,GLU119,5.8,0.3,1
29,UrbanLand,GLU125,5.8,0.3,1
29,UrbanLand,GLU126,5.8,0.3,1
29,UrbanLand,GLU127,5.8,0.3,1
29,UrbanLand,GLU137,5.8,0.3,1
29,UrbanLand,GLU138,5.8,0.3,1
29,UrbanLand,GLU139,5.8,0.3,1
29,UrbanLand,GLU146,5.8,0.3,1
29,UrbanLand,GLU148,5.8,0.3,1
29,UrbanLand,GLU158,5.8,0.3,1
29,UrbanLand,GLU159,5.8,0.3,1
29,UrbanLand,GLU165,5.8,0.3,1
29,UrbanLand,GLU167,5.8,0.3,1
29,UrbanLand,GLU173,5.8,0.3,1
29,UrbanLand,GLU175,5.8,0.3,1
29,UrbanLand,GLU176,5.8,0.3,1
29,UrbanLand,GLU178,5.8,0.3,1
29,UrbanLand,GLU181,5.8,0.3,1
29,UrbanLand,GLU185,5.8,0.3,1
30,UrbanLand,GLU078,5.8,0.3,1
30,UrbanLand,GLU103,5.8,0.3,1
31,UrbanLand,GLU169,5.8,0.3,1
31,UrbanLand,GLU203,5.8,0.3,1
31,UrbanLand,GLU205,5.8,0.3,1
31,UrbanLand,GLU206,5.8,0.3,1
31,UrbanLand,GLU209,5.8,0.3,1
31,UrbanLand,GLU210,5.8,0.3,1
31,UrbanLand,GLU212,5.8,0.3,1
31,UrbanLand,GLU213,5.8,0.3,1
31,UrbanLand,GLU214,5.8,0.3,1
31,UrbanLand,GLU215,5.8,0.3,1
31,UrbanLand,GLU200,5.8,0.3,1
31,UrbanLand,GLU207,5.8,0.3,1
32,UrbanLand,GLU143,5.8,0.3,1
32,UrbanLand,GLU156,5.8,0.3,1
32,UrbanLand,GLU157,5.8,0.3,1
32,UrbanLand,GLU166,5.8,0.3,1
32,UrbanLand,GLU168,5.8,0.3,1
